recipe_urls,recipe_title,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/fruit-recipes/pear-crunch-salad/,Pear crunch salad,"['150 g watercress', '2 heads of chicory , different colours if possible', '1 lemon', '2 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '1 firm pear', '40 g blue cheese, such as Stilton or Cashel Blue']",chicory different possible lemon pear blue stilton cashel blue
https://www.jamieoliver.com/recipes/vegetables-recipes/crunchy-carrot-pittas/,Crunchy carrot pittas,"['6 medium carrots', 'a bunch of fresh coriander', '2 tablespoons sesame seeds', '1 tablespoon poppy seeds', '6 wholemeal pittas', '1 orange', '2 lemons', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",carrot sesame poppy wholemeal pitta orange lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/minty-yoghurt-dip/,Minty yoghurt dip,"['4 sprigs of fresh mint', '1 lemon', '¼ clove of garlic', '200 g natural yoghurt', 'sea salt', 'freshly ground black pepper']",lemon garlic yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/brilliant-broccoli/,Brilliant broccoli,"['sea salt', 'freshly ground black pepper', '1 large head of broccoli', 'a small of knob of unsalted butter']",broccoli butter
https://www.jamieoliver.com/recipes/vegetables-recipes/indian-pani-puri/,Indian pani puri,"['200 g fine semolina', '4 tablespoons plain flour , plus extra for dusting', 'fine sea salt and freshly ground black pepper', '130 ml soda water', '1 large bunch fresh coriander', '800 ml vegetable oil , for frying', '½ a fennel bulb , trimmed', '4 radishes , trimmed', '½ a small red onion , peeled', '½ a cucumber', 'For the pani', '500 g ripe tomatoes', '1 teaspoon fennel seeds', '10 whole black peppercorns', '3 cloves of garlic , peeled', '1 small thumb-sized piece of fresh ginger , peeled', '3 fresh red chillies , deseeded', '2 tablespoons red wine vinegar', 'For the green salsa', '1 thumb-sized piece of fresh ginger , peeled', '2 fresh green chillies , trimmed', '1 large bunch of fresh mint', '150 ml fresh unsweetened apple juice', '1 teaspoon tamarind paste or chutney', 'For the spiced chickpeas', 'olive oil', '1 heaped teaspoon of cumin seeds', '1 handful of curry leaves', '1 pinch of ground cinnamon', '1 x 400 g tin of chickpeas , drained', '1 tablespoon tamarind paste or chutney']",semolina flour vegetable radish onion cucumber pani tomato garlic wine salsa apple paste chutney spiced chickpea curry chickpea paste chutney
https://www.jamieoliver.com/recipes/vegetables-recipes/beautiful-veggie-moussaka/,Beautiful veggie moussaka,"['15 g dried porcini mushrooms', '2 onions', '2 cloves of garlic', 'olive oil', '4 sprigs of fresh rosemary', '4 sprigs of fresh sage', 'dried oregano', '250 ml red wine', '1 x 660 g jar of chickpeas', '100 g dried brown lentils', '4 fresh bay leaves', '2 x 400 g tins of quality plum tomatoes', '4 large firm aubergines', '800 g potatoes', '750 ml semi-skimmed milk', '5 black peppercorns', '75 g unsalted butter', '75 g plain flour', '50 g feta cheese', '50 g kefalotyri or pecorino cheese', '2 large free-range eggs']",porcini mushroom onion garlic wine chickpea lentil plum tomato aubergine potato semi skimmed milk butter flour feta cheese kefalotyri cheese egg
https://www.jamieoliver.com/recipes/eggs-recipes/griddle-pan-waffles/,Griddle-pan waffles,"['100 g unsalted butter , plus about 1 tsp extra', '2 large eggs', '300 ml milk', '225 g self-raising flour', '2 teaspoons baking powder']",butter about tsp egg milk self raising flour
https://www.jamieoliver.com/recipes/cheese-recipes/oozy-cheesy-pasta-with-crispy-pangritata/,Oozy cheesy pasta with crispy pangritata,"['3 heaped tablespoons mascarpone cheese or crème fraîche', '100 g mixed leftover cheese', '250 g dried taglierini', 'extra virgin olive oil', 'Pangritata:', '2 slices of quality sourdough bread', '1 clove of garlic', '5 shelled walnuts', '1 sprig of fresh rosemary, thyme or marjoram', 'olive oil']",mascarpone cheese creme fraiche cheese taglierini sourdough bread garlic walnut marjoram
https://www.jamieoliver.com/recipes/vegetable-recipes/vegetable-kebabs/,Vegetable kebabs,"['120 g halloumi cheese', '1 yellow pepper', '1 courgette', '140 g cherry tomatoes', '½ a bunch of fresh mint , (15g)', '½ a fresh red chilli , optional', '1 lemon', 'olive oil']",halloumi cheese courgette tomato lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/bad-ass-cheesy-corn-on-the-cob/,Bad-ass cheesy corn on the cob,"['6 corn on the cob , with husks intact', ""4 tablespoons Hellmann's Mayonnaise"", 'extra virgin olive oil', '2 limes', '1 teaspoon smoked paprika or cayenne pepper', '90 g mild, hard cheese, such as Parmesan, Zamorano or Pecorino']",cob husk intact mayonnaise lime hard zamorano
https://www.jamieoliver.com/recipes/vegetables-recipes/corn-salsa/,Corn salsa,"['4 corn on the cob', '½ a bunch of fresh coriander', '½ a fresh red chilli', '4 spring onions', '3 ripe tomatoes', 'sea salt', '2 limes', '1 tablespoon extra virgin olive oil']",cob onion tomato lime
https://www.jamieoliver.com/recipes/vegetables-recipes/root-vegetable-salad/,Root vegetable salad,"['3 carrots', '3 raw beetroots (different colours if possible)', '1 bunch of radishes', '1 celery heart (with leaves)', '½ a small radicchio , or 1 baby gem lettuce', '1 fennel bulb', '1 lemon', '½ a bunch of fresh mint', '5 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",carrot beetroot radish celery heart radicchio gem lettuce lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-lemony-spring-greens/,Simple lemony spring greens,"['1 lemon', '2 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '500 g spring greens']",lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/lincolnshire-poacher-pie/,Lincolnshire Poacher pie,"['300 g Lincolnshire Poacher cheese', 'a small bunch of fresh mint , leaves picked', '250 g rock salt', '24 shallots', 'a few sprigs of fresh thyme', 'PASTRY', '500 g plain flour , plus extra for dusting', '250 g cold unsalted butter , cubed', 'white pepper', '1 large free-range egg , beaten', 'FILLING', 'olive oil', 'a bunch of fresh thyme', '1 whole nutmeg , for grating', '1 lemon', '1.5 kg courgettes, a mixture of yellow and green if you can get them , finely sliced']",lincolnshire poacher cheese rock shallot pastry flour butter egg filling lemon mixture you get them
https://www.jamieoliver.com/recipes/bread-recipes/easy-flatbreads/,Easy flatbreads,"['FLATBREADS', '350 g self-raising flour , plus extra for dusting', '1 teaspoon baking powder', '350 g natural yoghurt', 'GARLIC AND HERB BUTTER (OPTIONAL)', '', '2 cloves of garlic', 'a bunch of fresh soft herbs, such as flat-leaf parsley, tarragon, basil, dill', '40 g unsalted butter']",flatbread self raising flour yoghurt garlic butter garlic butter
https://www.jamieoliver.com/recipes/eggs-recipes/scrambled-eggs/,Scrambled eggs,"['8 large eggs', '1 small knob of unsalted butter']",egg butter
https://www.jamieoliver.com/recipes/vegetables-recipes/smoky-mixed-potato-wedges/,Smoky mixed-potato wedges,"['2 large sweet potatoes', '2 medium potatoes', '1 teaspoon sweet smoked paprika', 'olive oil']",potato potato
https://www.jamieoliver.com/recipes/fruit-recipes/southern-pecan-apple-salad/,Southern pecan & apple salad,"['olive oil', '25 g butter', '50 g soft light brown sugar', '100 g pecans', '2 chicory', 'a couple of handfuls of mixed leaves, such as rocket and radicchio', '2 red or green apples', 'DRESSING', '1 orange', '1 teaspoon Dijon mustard', '1 tablespoon white wine vinegar', '3 tablespoons extra virgin olive oil']",butter sugar pecan chicory couple radicchio apple orange wine
https://www.jamieoliver.com/recipes/bread-recipes/breakfast-crumpies/,Breakfast crumpies,"['vegetable oil', '500 g strong bread flour', '1 teaspoon caster sugar', '1 x 7 g sachet easy action yeast', 'a good pinch of bicarbonate of soda']",vegetable strong bread flour caster sugar sachet easy action yeast bicarbonate
https://www.jamieoliver.com/recipes/eggs-recipes/mexican-breakfast/,Mexican breakfast,"['1 onion', '2 cloves of garlic', '2 red peppers', '2 fresh red or orange chillies', 'olive oil', '1 large dried chilli', '3 fresh bay leaves', '2 x 400 g tins of quality plum tomatoes', '2 large ripe tomatoes', '6 large eggs', '6 tortillas', 'Cheddar cheese , to serve']",onion garlic orange plum tomato tomato egg tortilla cheddar cheese
https://www.jamieoliver.com/recipes/bread-recipes/chilli-cheese-cornbread/,Chilli cheese cornbread,"['olive oil', '2 onions', '2 corn on the cob', '4 large free-range eggs', '325 g coarse cornmeal or polenta', '250 ml full-fat milk', '1 teaspoon baking powder', '6 tablespoons plain flour', '140 g mature Cheddar cheese', '3 fresh green chillies']",onion cob egg coarse cornmeal polenta full milk flour mature cheddar cheese
https://www.jamieoliver.com/recipes/eggs-recipes/amazing-yorkies/,Amazing Yorkies,"['vegetable oil', '2 large free-range eggs', '100 g plain flour', '100 ml milk']",vegetable egg flour milk
https://www.jamieoliver.com/recipes/bread-recipes/panzanella-tuscan-tomato-bread-salad/,Panzanella (Tuscan tomato & bread salad),"['200 g stale ciabatta loaf', '600 g ripe mixed tomatoes, , roughly chopped', 'sea salt', 'freshly ground black pepper', '1 handful small capers , drained', '1 small red onion , peeled and very finely sliced', '280 g jarred red peppers , drained and roughly chopped', '8 anchovy fillets in oil , drained and finely sliced (optional)', 'red wine vinegar', 'extra virgin olive oil', 'a bunch of fresh basil']",stale ciabatta onion very jarred fillet wine
https://www.jamieoliver.com/recipes/eggs-recipes/south-american-style-brunch/,South American-style brunch,"['200 g quinoa', '1 long fresh red chilli', '1 fresh jalapeno chilli', '1 ripe tomato', '200 g ripe cherry tomatoes', '2 spring onions', 'olive oil', '1 pinch of cumin seeds', '1 x 400 g tin of black beans or black-eyed beans', '2 tablespoons white wine vinegar', '1 pinch of golden caster sugar', 'extra virgin olive oil', '½ a lemon', '6 large free-range eggs', '1 ripe avocado', '½ a bunch of fresh mint', '½ a bunch of fresh coriander', 'hot chilli sauce']",quinoa jalapeno tomato tomato onion bean eyed bean wine golden caster sugar lemon egg avocado
https://www.jamieoliver.com/recipes/vegetables-recipes/zingy-fat-free-dressing/,Zingy fat-free dressing,"['500 g fat-free natural yoghurt', 'sea salt', 'freshly ground black pepper', '2 teaspoons English mustard', 'a small bunch of green and purple basil or coriander', '1 clove of garlic , peeled', '½ a fresh red chilli', '2 tablespoons white wine or cider vinegar', 'juice of ½ lemon']",yoghurt purple garlic wine lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-cauliflower-broccoli-cheese/,The best cauliflower & broccoli cheese,"['2 cloves of garlic', '50 g unsalted butter', '50 g plain flour', '600 ml semi-skimmed milk', '500 g fresh or frozen broccoli', '75 g mature Cheddar cheese', '1 kg fresh or frozen cauliflower', '2 slices of ciabatta or stale bread', '2 sprigs of fresh thyme', '25 g flaked almonds', 'olive oil']",garlic butter flour semi skimmed milk broccoli mature cheddar cheese cauliflower ciabatta stale bread flaked
https://www.jamieoliver.com/recipes/vegetables-recipes/michela-chiappa-s-zucchini-salad/,Michela Chiappa’s zucchini salad,"['4 courgettes , (mixture of yellow and green)', '1-2 fresh red chillies', '1 lemon', 'extra virgin olive oil', '½ teaspoon mustard powder', 'a few sprigs of fresh basil']",courgette lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/gorgeous-greek-salad/,Gorgeous Greek salad,"['1 cucumber', '4 tomatoes , on the vine', '1 green pepper', '6 black olives (stone in)', '1 red onion , peeled', 'extra virgin olive oil', 'freshly ground black pepper', 'red wine vinegar', '1 lemon', '200 g feta cheese', '1 few sprigs of flowering oregano', '1 small bunch of fresh mint']",cucumber tomato vine onion wine lemon feta cheese flowering
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-basil-pesto/,The best basil pesto,"['1 clove of garlic', '1 large bunch of fresh basil , (40g)', '50 g pine nuts', '3 tablespoons extra virgin olive oil', '50 g Parmesan', 'optional:', '1 cooked Jersey Royal or new potato']",garlic parmesan jersey royal potato
https://www.jamieoliver.com/recipes/vegetables-recipes/rosemary-roasted-jersey-royals/,Rosemary roasted Jersey Royals,"['1.2 kg Jersey Royal potatoes', '1 bulb of garlic , unpeeled', 'a few sprigs of fresh rosemary', 'sea salt', 'freshly ground black pepper', 'olive oil']",jersey royal potato garlic unpeeled
https://www.jamieoliver.com/recipes/bread-recipes/potato-and-rosemary-focaccia/,Potato and rosemary focaccia,"['For the dough:', '1 kg strong bread flour', '1 x 7 g sachet of dried yeast', 'sea salt', 'freshly ground black pepper', 'olive oil', 'extra virgin olive oil', 'For the topping:', 'olive oil', 'a handful of Jersey Royal potatoes', '3-4 purple potatoes', '4 sprigs of fresh rosemary , leaves picked', '1 bulb of garlic']",strong bread flour sachet yeast jersey royal potato purple potato garlic
https://www.jamieoliver.com/recipes/fruit-recipes/cedro-lemon-bruschetta/,Cedro lemon bruschetta,"['⅛ of a cedro lemon , (roughly 50g)', '1 lemon', '1 small bunch of fresh mint , leaves picked and finely chopped', '50 g of rocket', '1 fresh red chilli , finely sliced', 'extra virgin olive oil', '4 slices of sourdough bread', '1 clove of garlic', '4 ripe cherry tomatoes', '1 x 125 g ball buffalo mozzarella', 'sea salt', 'freshly ground black pepper']",cedro lemon lemon sourdough bread garlic tomato ball buffalo mozzarella
https://www.jamieoliver.com/recipes/rice-recipes/risotto-bianco-white-risotto/,Risotto bianco (white risotto),"['1.1 litres (2 pints) organic stock (chicken, fish or vegetable, as appropriate)', '1 large onion', '2 cloves of garlic', '4 or 5 sticks of celery', 'olive oil', '70 g butter , plus 1 extra knob for frying', '400 g risotto rice', '2 wineglasses of dry white vermouth (dry Martini or Noilly Prat) or dry white wine', '115 g Parmesan cheese']",stock fish onion garlic celery butter risotto rice wineglass vermouth martini noilly wine parmesan cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/neeps-tatties/,Neeps & tatties,"['1 kg swede', '1 kg potatoes', 'sea salt', 'white pepper', '1 knob of butter']",swede potato butter
https://www.jamieoliver.com/recipes/vegetables-recipes/mushroom-soup-with-stilton-apple-walnut-cro-tes/,Mushroom soup,"['SOUP', '2 onions', 'olive oil', '1 organic chicken or vegetable stock cube', '½ a bunch fresh thyme', '2 cloves of garlic', '4 large portobello mushrooms', '100 g basmati rice', '1 tablespoon single cream', '1 teaspoon truffle oil', 'CROÛTES', '8 chestnut mushrooms', '1 ciabatta loaf', '1 clove of garlic', '1 eating apple', '½ a bunch of fresh curly parsley', '1 lemon', '50 g Stilton cheese', '1 small handful shelled walnuts']",soup onion chicken vegetable stock garlic portobello mushroom rice single cream truffle croutes mushroom ciabatta garlic eating apple curly lemon stilton cheese walnut
https://www.jamieoliver.com/recipes/vegetable-recipes/keralan-veggie-curry-with-poppadoms-rice-minty-yoghurt/,Keralan veggie curry,"['CURRY', '½ a cauliflower', '2 tablespoons rapeseed oil', '1 heaped teaspoon black mustard seeds', '1 heaped teaspoon fenugreek seeds', '1 heaped teaspoon turmeric', '1 small handful of dried curry leaves', '5 cm piece of ginger', '2 cloves of garlic', '6 spring onions', '1 fresh red chilli', '1 big bunch of fresh coriander', '2 ripe tomatoes', '1 x 400 g tin of light coconut milk', '1 x 400 g tin of chickpeas', '1 x 227 g tin of pineapple chunks in juice', '1 lemon', 'RICE', '1 mug (300g) of 10-minute wholegrain or basmati rice', '10 cloves', '½ a lemon', 'TO SERVE', '4 uncooked poppadoms', '½ a bunch of fresh mint', '3 tablespoons fat-free natural yoghurt', '½ a lemon']",curry cauliflower rapeseed fenugreek curry garlic onion tomato coconut milk chickpea pineapple lemon rice mug minute wholegrain rice lemon poppadoms yoghurt lemon
